time,Active,Quiescent,Nutrients,Viruses,Infected_Quiescent
69.63470291974625,0.24217611244405107,0.0,85236.78653977305,28971.56322091958,0.0
69.70030154342334,0.17791986839756654,0.0,85236.77150773832,28594.64938089437,0.0
69.76900371667928,0.12944833594696065,0.0,85236.75999516466,28204.9642198852,0.0
69.84139828170963,0.09307957277415789,0.0,85236.75121821385,27799.928026300786,0.0
69.91813163353524,0.0660052276264525,0.0,85236.74457297112,27376.846095090506,0.0
69.99994732240438,0.04605358173177437,0.0,85236.73958702134,26932.73967875427,0.0
70.08770283674862,0.03153659686517256,0.0,85236.73588855329,26464.324410772933,0.0
70.1824088675565,0.02113537167239137,0.0,85236.73318296458,25967.890486393102,0.0
70.28527139918401,0.013818777070058633,0.0,85236.73123631562,25439.204517601815,0.0
70.39775658616031,0.00878231784451266,0.0,85236.72986286528,24873.343218779046,0.0
70.5216731904553,0.005402407445914294,0.0,85236.72891580086,24264.51278394166,0.0
70.65928763386636,0.003200688314487992,0.0,85236.72828001129,23605.81439175906,0.0
70.81349889926308,0.001815516802958488,0.0,85236.72786630341,22888.88627723974,0.0
70.98808072286074,0.0009789580734672447,0.0,85236.7276067424,22103.490492492077,0.0
71.18805272587312,0.0004974941800286032,0.0,85236.72745070042,21236.924563743127,0.0
71.42026393722415,0.00023577399300685873,0.0,85236.72736147915,20273.189419962095,0.0
71.694312907355,0.00010287361528954069,0.0,85236.7273133928,19191.924267307808,0.0
72.02411652044661,4.068420827501543e-5,0.0,85236.72728922254,17966.859038932962,0.0
72.43063308237002,1.431685302888836e-5,0.0,85236.72727803166,16563.89956618766,0.0
72.94639923414647,4.398539608562703e-6,0.0,85236.72727332468,14940.451194457823,0.0
73.60559656222084,1.2037937548971341e-6,0.0,85236.72727157026,13095.031941635243,0.0
74.34803009714311,3.5941971170021263e-7,0.0,85236.72727101148,11288.06769500674,0.0
75.16843200526779,1.2336231920955125e-7,0.0,85236.72727081653,9579.887332429484,0.0
76.05491177900635,5.0738191978280324e-8,0.0,85236.7272707385,8023.461024798691,0.0
76.99985774737335,2.5426122897923022e-8,0.0,85236.72727070117,6641.784560454971,0.0
77.99405582575673,1.5570483446380158e-8,0.0,85236.7272706796,5444.146929345294,0.0
79.03017708345057,1.1543094105292806e-8,0.0,85236.72727066452,4425.205976414377,0.0
80.10123900660251,1.0191221906654779e-8,0.0,85236.72727065193,3571.9242117121544,0.0
81.20141188927782,1.050233800941165e-8,0.0,85236.72727063956,2866.437226288441,0.0
82.32562061070958,1.2368530654148693e-8,0.0,85236.72727062559,2289.258888183981,0.0
83.4696215568886,1.6309271689252525e-8,0.0,85236.72727060781,1821.0767604742384,0.0
84.62984035938496,2.3630196941589015e-8,0.0,85236.72727058279,1443.9525781145467,0.0
85.80332678209575,3.700006664589644e-8,0.0,85236.7272705445,1141.8924412576243,0.0
86.98763871645632,6.172083323337562e-8,0.0,85236.72727048185,901.067185323294,0.0
88.18077390278685,1.083728534977092e-7,0.0,85236.72727037348,709.7783892228396,0.0
89.38109333129614,1.9829957792308986e-7,0.0,85236.7272701775,558.2957928162921,0.0
90.58726293405829,3.750328756103997e-7,0.0,85236.72726981033,438.62946148866365,0.0
91.79820092561413,7.282235909805441e-7,0.0,85236.7272691026,344.2841786919822,0.0
93.01303450995061,1.4440100213919682e-6,0.0,85236.72726770726,270.02126407508837,0.0
94.23106425632989,2.911467346603499e-6,0.0,85236.72726490641,211.641705458678,0.0
95.4517349876093,5.948344083189954e-6,0.0,85236.72725920372,165.7964197628871,0.0
96.67461238537932,1.2281113133847808e-5,0.0,85236.72724746077,129.8247154442192,0.0
97.89936474762577,2.5568293215727604e-5,0.0,85236.72722306155,101.61943181635989,0.0
99.12574762383355,5.358634267454875e-5,0.0,85236.72717200081,79.51600266253297,0.0
100.35358181574617,0.00011290675244760185,0.0,85236.72706452999,62.202279049813164,0.0
101.58268465971908,0.00023891071663211094,0.0,85236.72683729537,48.646090813194476,0.0
102.81254883353353,0.0005071541015293634,0.0,85236.72635527697,38.03852321427084,0.0
104.04241300734797,0.001078878929888128,0.0,85236.72533078438,29.74402479290154,0.0
105.27227718116242,0.0022989603461080524,0.0,85236.72314923702,23.258229006228863,0.0
106.50214135497687,0.004905213731001544,0.0,85236.71849708083,18.18675867291259,0.0
107.73200552879132,0.010476791030204456,0.0,85236.70856501695,14.221248112926796,0.0
108.75553004005027,0.01971377039509558,0.0,85236.6921144268,11.589032556036768,0.0
109.66542447884375,0.03459365782047287,0.0,85236.66563167132,9.661255238348343,0.0
110.57531891763722,0.060722831162811255,0.0,85236.61915208279,8.054417241710457,0.0
111.34184581258536,0.09756390970274255,0.0,85236.55364389837,6.910364335722182,0.0
112.1083727075335,0.1567803531183082,0.0,85236.44838258675,5.929198448133114,0.0
112.7673716562319,0.23574422933908443,0.0,85236.30805396556,5.198232245373904,0.0
113.4263706049303,0.354508557351158,0.0,85236.09703794606,4.557907947455224,0.0
114.01115720052283,0.5091965744906972,0.0,85235.82224017094,4.056642162537567,0.0
114.59594379611536,0.7314193066914755,0.0,85235.42752488365,3.6112119213943576,0.0
115.1807303917079,1.0506718230572452,0.0,85234.86053469847,3.2155964621910154,0.0
115.70403925167955,1.4529338731048986,0.0,85234.14619508869,2.899443132054312,0.0
116.2273481116512,2.009264934221696,0.0,85233.1583468174,2.6155426233463777,0.0
116.75065697162285,2.7786884967065095,0.0,85231.7922305642,2.360899643907571,0.0
117.2739658315945,3.842843082965488,0.0,85229.90295308571,2.1328711714521473,0.0
117.79727469156614,5.314647933424743,0.0,85227.29010960097,1.9291471438142471,0.0
118.3205835515378,7.350289293626966,0.0,85223.67651372489,1.7477386127887096,0.0
118.84389241150944,10.165799657826746,0.0,85218.67877703809,1.5869752664145185,0.0
119.3672012714811,14.05998977116881,0.0,85211.76661523794,1.4455157046400973,0.0
119.89051013145274,19.446167303301472,0.0,85202.20656124821,1.3223764643246771,0.0
120.41381899142439,26.89600828206746,0.0,85188.98411078044,1.216990554693578,0.0
120.93712785139604,37.200236237657826,0.0,85170.69603722262,1.129315278015159,0.0
121.46043671136769,51.45254565178869,0.0,85145.40144798478,1.0600268575122946,0.0
121.98374557133934,71.16566823777005,0.0,85110.41577878925,1.0108759907569849,0.0
122.50705443131099,98.43188029869728,0.0,85062.02587402819,0.9853580881839494,0.0
123.03036329128264,136.14493816995832,0.0,84995.09594443381,0.990036524801053,0.0
123.4973198736953,181.8433110153641,0.0,84913.99381222881,1.0295877893038339,0.0
123.96427645610797,242.87946933185998,0.0,84805.66922980334,1.1194376007658111,0.0
124.35040360021968,308.54852608056535,0.0,84689.11846743236,1.253708431991131,0.0
124.68859089718535,380.49412671596525,0.0,84561.42182244817,1.4436743608679445,0.0
124.9912980876149,459.00495428026886,0.0,84422.06316522503,1.7064836701836406,0.0
125.29400527804444,553.705441469118,0.0,84253.95084776594,2.1142013053721493,0.0
125.54444070498498,646.6422882863113,0.0,84088.94662790983,2.6334457026540212,0.0
125.79982152910594,757.4721142651711,0.0,83892.1356977558,3.4518463676721396,0.0
126.02191310073574,869.1538501702745,0.0,83693.7551799587,4.566507084146099,0.0
126.25179279378504,1002.0618965004677,0.0,83457.56774949173,6.4162084087278455,0.0
126.48167248683434,1155.174516986952,0.0,83185.27649146895,9.563176623211165,0.0
126.71155217988364,1331.4406902880269,0.0,82871.40614833184,15.256065688027391,0.0
126.94143187293294,1534.0794245855518,0.0,82509.69922585257,26.317384478442456,0.0
127.0858469271137,1676.3386258116109,0.0,82254.86195710965,38.77922421187637,0.0
127.23026198129448,1831.0006409035132,0.0,81976.44882930473,59.38700712251936,0.0
127.35646441489526,1976.6494111344912,0.0,81712.26925715225,89.17878134595455,0.0
127.48266684849604,2131.9602463787405,0.0,81427.19467041749,138.56848721312204,0.0
